name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description
T04	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T05	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T06	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T07	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T08	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T09	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T10	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T14	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T16	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F01	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F02	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F03	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F04	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F05	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F06	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F07	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F08	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F09	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F10	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F14	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
F16	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
MKR2+	TRIG	µV	468	0.15	MKR2-	other	2048	n/a	good	not included
